Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Solomon Islands,SLB,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.38116592,28.21788288,35.27764081,48.29299631,24.89599737,32.05460635,21.72076121,26.42792117,26.40151243,25.47347339,42.65136443,31.16981629,32.31905584,41.42381751,35.81139881,28.83854153,29.39929434,30.95409556,34.95833064,45.67537512,45.32544893,41.56530224,42.14437393
Somalia,SOM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,11.68511864,14.70605449,12.71041301,10.69201749,11.64551531,11.8809519,10.80880496,12.44715189,14.04537888,14.37329589,15.07704823,17.01435988,17.09135297,18.42407416,18.83667251,20.86553026,22.52444135,23.38172504,24.86586452,24.47637054,40.36711134,47.44891121,38.8005702
South Africa,ZAF,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,13.5766067,16.34924134,17.95965065,17.55638686,19.41824551,21.04180753,22.13808903,22.92403667,23.50840393,29.75128848,30.10679326,29.92577242,30.65226619,33.49216372,32.98282665,35.27603111,39.86941305,38.46692355,36.31220261,38.31850277,50.75898226,48.17328238,38.21585416
South Sudan,SSD,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.98460446,34.02508046,34.00056227,75.32097297,90.03627054,92.03740694,79.64827494,83.07325191,..
South Sudan,SSD,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.17330092,14.77734976,29.79439252,35.37593985,29.09840896,8.774561004,10.14280864,27.95613571,..
Spain,ESP,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,40.2016603,41.79926381,43.60193375,42.46762508,42.5626875,44.04402291,46.43035047,47.55622613,48.65383519,47.76590454,48.80395942,49.19267718,49.59759545,31.32467994,32.62001125,33.29178472,34.14495522,32.54565417,33.04392599,34.2541425,55.59372491,50.36195564,39.66124209
Spain,ESP,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,81.55159793,80.77792111,80.47408678,80.1205603,77.40474366,74.62915064,75.19718186,74.30180752,74.79736749,75.11449868,74.14487081,74.80214568,75.13533113,48.1163194,46.47978602,46.02039362,47.47708056,45.60355987,46.13360277,47.46384327,59.7122271,56.28560646,49.96576995
Sri Lanka,LKA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,24.8044917,23.58069764,26.02487111,24.30751512,21.17202645,22.60688651,24.03816175,27.14994016,28.89875845,31.15559114,25.90868704,24.45874933,20.17251607,17.45969451,15.22558589,14.25810991,13.5607861,13.5021938,13.19611832,15.52100702,33.82253048,..,..
Sri Lanka,LKA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,17.43106926,15.13850106,20.68363739,18.82849763,17.69580666,16.88917371,16.24839411,15.91727845,13.14276879,15.22436542,13.34209341,10.98464073,10.54141795,13.06784469,13.29878984,13.0974564,12.86406077,12.77484834,13.0530417,13.81915647,15.64101852,..,..
St. Kitts and Nevis,KNA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,24.07760938,19.60713763,19.32116244,15.99291452,12.80285589,14.73438656,14.62948353,15.9512708,18.53719848,19.34312914,17.79060457,18.72150914,18.25192142,17.71692616,7.580755328,7.75321509,9.877722264,5.44620144,4.64971274,4.813000887,51.33355451,24.5725596,..
St. Kitts and Nevis,KNA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,32.3014736,33.4094257,33.16548259,32.28492074,32.71292905,33.47331498,29.9748208,32.38224733,24.83506244,28.05546409,32.86012178,35.1213287,36.85948295,36.15821342,52.7519469,49.27476901,48.6688683,46.17212051,47.01441436,45.69902272,48.04486045,56.3226405,..
St. Lucia,LCA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,7.671204573,7.959880786,8.984255561,5.614525766,5.593954842,5.880507693,5.874630176,7.753247518,7.625111273,8.149211969,8.607026055,8.85459004,7.90949139,7.651170198,3.12208521,3.933931901,3.619408456,3.756100277,3.138518325,2.381299216,7.196433453,5.789291902,..
St. Lucia,LCA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,23.63113238,23.90748096,24.84787592,21.84346279,24.10119472,27.76716807,25.51037738,30.27951902,25.37672046,27.17130904,26.46950329,22.3629256,24.69978556,26.09354552,48.55724049,52.67103753,50.04332546,51.35851524,53.60956305,57.121312,51.39732416,52.9291913,..
St. Martin (French part),MAF,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,24.85320587,23.63486619,24.59042742,21.8545903,24.56676928,25.15456974,24.33357009,21.13199935,26.89882217,28.10830857,26.94595103,24.34329975,24.91903835,25.56611095,7.097451407,5.76635874,7.435085017,7.127256749,5.171914817,6.981300282,16.49476932,25.84794542,..
St. Vincent and the Grenadines,VCT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,24.9116108,21.7968766,21.44821075,20.4340356,22.93856463,21.10714708,22.26064801,25.97411315,18.15120146,19.82334303,18.13369398,16.91389587,14.08575103,14.00584769,33.80136996,27.62355549,35.9924946,28.87040023,29.05465799,32.62884147,31.36166999,31.44789951,..
Sudan,SDN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,14.87603306,24.44444444,4.002146745,11.8556701,9.461009174,2.929697567,3.458303304,8.672475306,10.02714246,11.13841811,52.32382989,29.31379656,6.159254093,11.94581166,9.077358641,6.634756133,14.13597361,17.98793861,2.037561208,10.49964347,11.56046781,0.972606013,1.07165485
Sudan,SDN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,3.338607595,0.783576242,0.776488589,0.392624621,0.507088491,2.78706704,2.493729142,2.966357481,2.384391411,1.430900199,2.048180836,22.53594021,8.541906376,13.2424978,14.3176967,21.57101264,21.55333723,22.83982169,18.13625243,19.48473986,7.751858514,10.53647126,13.1126921
Suriname,SUR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,36.80175246,43.72659176,59.71650663,57.99224472,67.3294347,54.60684998,50.74551422,28.59706752,25.36623072,29.36594795,19.44913169,25.8233138,40.31824837,36.81249563,37.113834,51.27861938,58.0736639,52.43570264
Suriname,SUR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,54.13380076,65.80310881,68.28269034,65.07633588,59.06313646,49.83136594,71.30697728,72.3162628,66.78312639,74.78523155,66.88229117,62.16633509,64.62630331,65.35843769,72.81750425,68.5322889,59.94998423,57.64247975
Sweden,SWE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,49.95180664,51.67872819,50.65448388,53.19220097,52.39588604,52.32217936,52.37781371,54.98391034,55.93344777,59.39404551,61.47781593,62.20136482,62.32070747,63.79235181,64.68566842,65.05001722,65.34783699,65.13195953,66.95397249,70.1528287,76.19486286,75.36814833,72.3165557
Sweden,SWE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,49.7797694,54.77097117,53.26051901,49.34833067,47.27693771,46.17204905,48.70639986,49.44353929,49.92984648,53.71017731,50.3547101,50.94914818,51.26731663,52.47472646,55.43974367,55.87689873,57.41506777,56.99365234,57.21583545,61.45407717,74.28059904,73.61425483,70.36853048
Switzerland,CHE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,30.654904,32.29404963,36.05682034,35.14872596,37.30627407,38.13280617,35.84851412,34.42876368,36.70382999,42.00792243,45.0524824,46.75227232,50.44645442,49.73689621,51.36858015,53.24823478,54.92722613,53.1452379,54.51706169,53.29999261,55.4370497,56.29318811,51.43723318
Switzerland,CHE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,53.51444853,57.36451033,62.59531406,64.09284231,65.95930641,65.75913353,63.77289459,62.97122588,62.15293682,65.24246754,66.82212036,68.09499143,68.46870383,68.50385777,70.29704021,72.65287529,73.54219545,73.15691357,72.66500423,73.52594497,80.23089654,79.18671133,73.93772297
Syrian Arab Republic,SYR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,10.33783784,10.28097063,9.428359317,17.29010806,10.84033972,14.453125,12.94828237,9.799658912,6.778390066,5.651366314,3.431793075,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,6.880108992,7.161981258,7.462686567,8.839127873,10.96088846,10.99384345,11.16126385,10.61065168,7.548413198,6.629376501,5.734551596,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,18.49508729,19.79350209,27.63054138,35.94631325,33.99732625,32.58515055,48.54333017,44.06953786,55.09201369,39.13918523,32.72917037,24.08988756,18.9143456,33.1338034,28.57646439,21.55581223,19.87209975,13.49049367,17.89717805,13.59517184,9.85582889
Tajikistan,TJK,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,12.79695886,11.25927831,12.72751485,19.95208927,45.44982381,70.04039548,47.38200838,38.17536067,11.64426215,11.45991592,10.32724842,9.486234244,16.23952277,22.06172438,19.44397071,17.97731368,13.42031761,17.31116451,13.60610349,11.50706582,11.8157243
Tanzania,TZA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,21.70663886,13.32489265,9.834204624,10.05636709,10.92737191,10.60624006,10.73368402,15.14499425,14.64946668,15.56069998,12.82829481,13.89271129,12.72182298,13.01181024,12.04988135,11.49334038,9.113480141,9.363168961,6.816135586,5.94136403,6.841113093,..,..
Tanzania,TZA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,8.907535904,14.2378343,10.52783982,11.03145462,18.14195942,18.49616845,16.76814187,15.79218415,8.616441336,14.79037295,11.53289713,9.375550508,9.417145997,8.416448643,10.95316473,10.28747492,12.80982954,15.98516478,23.28256582,16.36931514,27.24470423,..,..
Thailand,THA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,21.54770087,20.97137519,26.43903842,26.76502457,23.25914229,27.60787669,22.65890094,22.42634103,21.66356785,26.43363957,22.54502409,18.49412196,18.66170161,17.44168161,20.20297785,17.48337167,19.20349775,14.97593542,15.79275843,15.93686988,42.60519928,58.54546239,42.67743687
Thailand,THA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,32.58833292,27.06041078,31.23169842,30.38431894,27.38847121,25.61832736,30.40132852,33.75997085,33.99785505,38.39043799,35.12672378,36.18993809,32.08975089,34.91985983,36.22194957,39.24701038,39.28652808,35.03186672,37.14910893,38.46092863,42.92862134,40.21951666,39.58760383
Timor-Leste,TLS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,19.05722889,16.09623587,36.36938116,28.87700152,19.31147334,26.08987166,24.36345976,37.3166511,39.65439331,7.813716519,3.75902568,2.428292422,1.439268767,1.729171318,3.652900242,2.347114963,-9.663548886
Timor-Leste,TLS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,63.48671351,37.70724565,20.60564374,63.00731165,76.81083745,84.32056072,65.29902579,59.82877766,56.3206322,50.83061055,57.19852436,29.77263442,39.30903554,41.62787189,36.96363824,80.07771632,72.53803501
Togo,TGO,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,50.53379688,53.6313279,47.29845541,48.5609015,44.63988812,29.97803802,31.97865008,24.35091353,36.48020601,34.81648577,27.70119277,23.97785717,16.81776781,15.24460132,18.47231237,27.3919679,30.5014176,32.06887068,32.72817325,31.8861309,39.20250868,..,..
Togo,TGO,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,11.71223299,9.217806041,13.10112206,11.9545696,12.37988916,8.859796766,9.246996777,11.99485306,13.74379469,15.92502545,15.10371706,17.31904423,12.89324992,8.338489432,9.920997995,7.751038324,12.9525866,16.21028898,14.95583806,14.2298408,14.84785496,..,..
Tonga,TON,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,41.27819107,30.92739655,43.98827181,32.47577415,19.93225063,29.17867848,13.95646386,21.03232592,21.66905189,19.355893,18.29282464,17.3057128,21.81360857,14.90806204,8.072660275,14.47498116,17.49734496,24.31484083,20.18517833,19.11036961,40.7720677,53.37277883
Tonga,TON,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,26.87469428,25.46263341,16.66581994,17.13875764,11.5823724,11.28806871,5.805136238,6.727185139,15.0907648,17.59675767,19.49484646,35.20327306,40.94809147,26.01124992,22.90903305,30.87703043,29.51038928,30.01506703,27.27255166,28.08036533,24.34365677,28.97205673
Trinidad and Tobago,TTO,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,14.17525773,14.09917064,9.101536406,10.16520316,10.53008596,9.004417261,10.44291953,8.517419497,8.515735598,9.04535865,6.514732965,27.8902807,17.40681986,17.6389766,22.54967267,13.06722343,9.27428335,10.00203801,10.89997768,11.14648911,16.19842664,17.80018078,29.08602041
Trinidad and Tobago,TTO,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,11.97802198,18.69654969,10.69644431,20.64992614,18.15014254,15.33600169,18.37785645,18.66014072,22.14443626,22.40143369,27.49326146,53.24353394,54.23314739,55.10149915,55.7260061,55.51444963,58.98582798,66.34861468,56.80543583,47.45820837,47.67540275,54.05938636,35.7428473
Tunisia,TUN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,9.588652482,10.21916412,11.64828951,12.0240481,11.79976162,10.09541397,9.849178612,10.72671374,11.88793103,15.81627442,18.42938151,20.77091343,19.44006787,21.32223403,19.66405462,23.65015909,24.58807465,22.56893376,18.30257699,16.01654846,24.30399057,26.82518376,..
Tunisia,TUN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,16.55313351,18.63938053,20.75782537,18.09832523,17.42458352,16.61502711,17.49037979,17.46089598,16.74584943,19.7097647,20.4318291,16.68007572,16.77592117,16.75097047,15.32172597,15.37824254,14.95339983,13.54687128,13.5416535,14.20776119,16.15239953,17.18520571,..
Turkiye,TUR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,42.66263238,24.68173032,17.56331378,10.83342631,11.78660593,9.333866628,9.657635277,8.755869338,9.118192732,8.199456952,7.654451426,8.10797546,7.887718976,11.41471714,11.45833333,12.01795183,12.24913193,11.85078047,11.02061028,10.4725915,18.79290316,14.10909329,10.56823744
Turkiye,TUR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.83683106,13.63394284,11.50009069,11.57678781,11.06845809,11.42618074,15.04175744,14.45888026,15.9929804,17.84149243,17.55551953,18.06243932,20.1366415,40.18151479,41.54084252,40.43342123,39.47830347,39.10354893,38.98651858,41.57348388,49.0884508,46.18830942,32.86752376
Turkmenistan,TKM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,-1.42E-14,0,-1.42E-14,0,..,..,..,..
Turks and Caicos Islands,TCA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.358180364,1.630722551,1.736630067,1.411169326,1.193644016,..,..,..,..
